mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate_init,param_mlp__solver,param_pls__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score
0.30221307277679443,0.07286267506596635,0.0008404552936553955,0.00044760003024061414,relu,0.045,True,"(8, 1)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.6785266947803192,-0.44341813263658203,0.318610550632084,-1.3160332021910013,-4.295565770480057,0.12118017930422165,-2.767317347317553,-0.11013972794073768,-1.146401268176243,1.5047148081748938,62
0.17619818449020386,0.11725108928075821,0.0005813539028167725,0.0002759139872680145,relu,0.045,True,"(8, 1)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",-2.4202258987442185,-0.03768504270981876,-0.15936133524200446,-6.286293687401936,-5.61169381168803,-0.6071361034855278,-4.19231379782949,-1.6019277379532264,-2.6145796768817817,2.3107080075736177,69
0.5880239009857178,0.27506673181103736,0.0008408725261688232,0.0004581479673154927,relu,0.045,True,"(8, 1)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.3611493737209077,0.04244759720377744,0.25733675158083824,-6.597667676657112,0.1022596298408942,0.2481848118240313,-2.2664799255603203,0.5755309694492827,-0.9999421520049396,2.2712556292609363,48
0.42739084362983704,0.1568729144626324,0.0005081593990325928,2.332269276381626e-05,relu,0.045,True,"(8, 1)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.045, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.7706947301786622,-0.30037287414696845,0.3399546528460413,-0.18576466954305904,-4.477550439902629,0.2295343904185171,-2.6321903896392524,-0.2537633342952945,-1.0063559243051634,1.5742545852488694,49
0.10708171129226685,0.01915781155179089,0.00094565749168396,0.0006238991130471039,relu,0.038,True,"(10,)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",-0.07000348822930014,0.0316409078048937,0.2068387548706292,-0.5459543671802449,-0.2861870725825826,0.6164514835123667,-0.6498184779060308,0.24125010582387063,-0.056972769235799775,0.39736067453284196,10
0.07779395580291748,0.020432554442561344,0.0006980001926422119,0.0003680175531917966,relu,0.038,True,"(10,)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.0618014625479788,0.001878997123316406,0.4239192913700518,-0.3702086647931082,-0.24214915629843636,0.4168506051206943,-2.1578448105842996,0.388284514727413,-0.20013383573529342,0.7936951781592617,30
0.08341819047927856,0.013598090931639049,0.0009655654430389404,0.0007518766193453327,relu,0.038,True,"(10,)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",0.019119781173045358,-0.31038874473968514,0.41799923766297875,-0.044004510790897955,-0.29553360077145685,0.5150096897533738,-0.484939195880574,0.13310082702568837,-0.006204564570940957,0.33138260914667605,6
0.16136568784713745,0.015338929040541792,0.0004856288433074951,2.159019367125452e-05,relu,0.038,True,"(10,)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",-0.1584318797508446,0.013385026798635957,0.18832509850047163,-0.4270209036783954,-0.32004429898094955,0.6096762824704721,-0.603601655617527,0.27306861746098643,-0.0530804640996438,0.3764285589986731,8
0.12153643369674683,0.030451700241479834,0.0005874931812286377,0.0002535557611563491,relu,0.038,True,"(10,)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",0.0012725913834910063,0.03306527435026041,0.4034146867837687,-0.434353490671999,-0.2545401794344595,0.42299954420630625,-1.9559522771698572,0.41802761271897537,-0.17075827972918922,0.7385331651631033,17
0.1225370466709137,0.027262171768700442,0.0007271468639373779,0.00038275213374388477,relu,0.038,True,"(10,)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",0.015928748076548094,-0.28588583386805566,0.5084236033949248,0.07475661647466125,-0.26200425181356324,0.515002134791285,-0.4147409042281789,0.09193565223660194,0.030426970633027905,0.3265342155660063,2
0.2785486578941345,0.18416608765567705,0.0008595883846282959,0.0004141652224588674,relu,0.038,True,"(10, 1)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",-0.4200129452619301,-0.05227199969596619,0.14996126155356337,0.4985382088991509,-3.034362582348199,0.03140770968726525,-0.4822949234584337,0.9292272609350558,-0.29747600121118667,1.1206388028992333,37
0.47463923692703247,0.2548146746791341,0.001093357801437378,0.0012815283197608934,relu,0.038,True,"(10, 1)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.03831238879121557,0.16553321668908005,0.44180747681496135,-5.480386127635787,-0.1650433294346767,0.39016410717571404,-3.4380807772729085,0.3060696380357689,-0.9772810230523828,2.0830150875854256,45
0.3534229099750519,0.18721977129020925,0.001176387071609497,0.0007702277922790222,relu,0.038,True,"(10, 1)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",-2.1772869244608613,-0.13688581797164856,0.30428934764168536,-0.047558573444725916,-3.621894080489068,-0.6630143143372318,-0.5483328168005983,-1.9660854338573777,-1.1070960767149782,1.2635634947178742,61
0.382914274930954,0.2206765974942304,0.0007258951663970947,0.00042036344547466875,relu,0.038,True,"(10, 1)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",-0.44836315926199055,-0.05137611387868146,0.11073292468359475,0.5040074272454729,-3.390777586779185,-0.010366853111752006,-0.6451666320519021,0.8972296843605932,-0.3792600385992313,1.2266820128002025,40
0.5601973235607147,0.2622696763523433,0.0005273818969726562,3.647531549070744e-05,relu,0.038,True,"(10, 1)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.625417238564939,0.1881971802480924,0.4352624882777302,-5.555257703560509,-0.3164410234360102,0.05253916719559937,-2.7360159390094974,0.34291913624475034,-1.0267767415755977,1.9605169824950675,56
0.43287768959999084,0.23287839803547228,0.0006243288516998291,0.00027433321048448724,relu,0.038,True,"(10, 1)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-1.2682814089350418,-0.2505168385953418,0.28674027455539397,0.11068715133413431,-4.345324221565647,-0.9366310382145151,-1.7106020852709691,-2.116148294439326,-1.2787595576414141,1.4074499720053224,64
0.1270800232887268,0.04264685878610796,0.0004914999008178711,1.6733095064979015e-05,relu,0.038,True,"(8,)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",0.1391712632909543,-0.02739800203499998,0.10440538168532876,-0.8950830847826994,-0.053740964623832044,0.5356566415881765,-1.5537583083189,0.1994621327683891,-0.19391061755344782,0.6398387526034933,27
0.0990414023399353,0.026456135992609545,0.0006737112998962402,0.000325243311266593,relu,0.038,True,"(8,)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.5348211327569115,-0.02207710284582931,0.5432911275786154,-0.02832270480853194,-0.5165132557396461,0.22965567063508063,-1.2569351167615865,0.31652224320729405,-0.1586500339364394,0.5455192125266485,14
0.09139537811279297,0.03741067284117379,0.00048607587814331055,3.026454818925852e-05,relu,0.038,True,"(8,)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.38315411061834825,-0.4755973802573157,0.24770571719628542,-0.07089703447916551,-0.45627793758599244,0.6111400340618631,-1.0467569722173944,-0.08117055268055728,-0.2068760295725781,0.47182801879980163,36
0.16347548365592957,0.03872914347559261,0.0007202029228210449,0.0004183492658921847,relu,0.038,True,"(8,)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",0.1478524428334378,-0.016287546010752108,0.08579132001329148,-0.8325273869161562,-0.010277851894375578,0.5561955645896415,-1.751833260064807,0.20775188934114763,-0.20166685351357155,0.6909026007709298,32
0.1573120355606079,0.041387025094350056,0.0005975663661956787,0.0002909605954614982,relu,0.038,True,"(8,)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.5914052534022882,-0.0278130935967571,0.4852752314655763,-0.015588002881605778,-0.7569852294184098,0.19731775571407406,-1.2247540870803495,0.3986453125238051,-0.19191342083449436,0.5659642526872584,23
0.1298750936985016,0.024268553225295638,0.0009344816207885742,0.0003466570885490804,relu,0.038,True,"(8,)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8,), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.194559655221066,-0.47795122616249786,0.2656316014255775,-0.03775457270507476,-0.5881538309393111,0.6002462129508221,-0.8912234403578685,-0.088116558910172,-0.17648518373994881,0.44684511052994125,21
0.13974788784980774,0.08481678113704921,0.0007784664630889893,0.00038106057154426934,relu,0.038,True,"(8, 1)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",-2.2902930008770124,-0.07015317719798175,-0.16563471577808464,-6.425203446345913,-5.785767881941156,-0.635269809757339,-4.435781507935874,-1.8007183637774942,-2.701102737951357,2.3714660972455226,71
0.4920923709869385,0.23718185388713545,0.0006490945816040039,0.00034223745503589705,relu,0.038,True,"(8, 1)",0.0035,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.06888835023353423,0.06482991511331049,0.3044094315108835,-6.730884337063996,0.16166655899969506,0.32843424661640164,-1.8108860648975376,0.6311766532248673,-0.8900177433412387,2.315196059575338,44
0.32809537649154663,0.09714218989237483,0.0006024539470672607,0.00028493091170557104,relu,0.038,True,"(8, 1)",0.0035,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.6980924184403798,-0.4939152260189006,0.42909263728694225,-0.8124362454638054,-3.7394674351830695,0.12126475658932934,-2.7643401143747464,-0.13029430772283068,-1.0110235441659325,1.3718137755897915,51
0.19222122430801392,0.13370189902211818,0.0006265342235565186,0.00034226891663075417,relu,0.038,True,"(8, 1)",0.002,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 6}",-2.4202258987442185,-0.03156778235512103,-0.15936133524200446,-6.286293687401936,-5.61169381168803,-0.6071361034855278,-4.19231379782949,-1.6019277379532264,-2.6138150193374443,2.311561479394161,68
0.6111282110214233,0.2802710678754504,0.001092076301574707,0.0006859145790029229,relu,0.038,True,"(8, 1)",0.002,adam,5,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 5}",-0.35976702155210116,0.042169287181252124,0.2578582356152369,-6.597835965134251,0.10509475922364686,0.24915467625000687,-2.2573155766593147,0.5754251210399698,-0.9981520605044442,2.270968714217114,47
0.4399111270904541,0.1594148126114039,0.0010700225830078125,0.0006905164834824465,relu,0.038,True,"(8, 1)",0.002,adam,7,"{'mlp__activation': 'relu', 'mlp__alpha': 0.038, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (8, 1), 'mlp__learning_rate_init': 0.002, 'mlp__solver': 'adam', 'pls__n_components': 7}",-0.7669069486713822,-0.2977148877712319,0.40200638681590406,-0.20385366069232047,-4.478082311989435,0.22314480140521553,-2.6257789718484466,-0.31368150943811024,-1.0076083877737259,1.5753521297298685,50
0.10335847735404968,0.009901899231037087,0.0007305443286895752,0.0003868852494442139,relu,0.04,True,"(10,)",0.0035,adam,6,"{'mlp__activation': 'relu', 'mlp__alpha': 0.04, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (10,), 'mlp__learning_rate_init': 0.0035, 'mlp__solver': 'adam', 'pls__n_components': 6}",-0.11098093332655234,0.03169248606036812,0.2069704880440566,-0.5462156876105744,-0.2863073388556534,0.6164158452377301,-0.6504597044316254,0.24132057227892845,-0.06219553407541528,0.3979379816807916,12
